wavelength_micron,total_depth_ppm,aerosols_depth_ppm,rayleigh_plus_cia_depth_ppm,molecule_H2O_depth_ppm,molecule_CO_depth_ppm,molecule_CO2_depth_ppm,molecule_CH4_depth_ppm,molecule_NH3_depth_ppm
1.016356284825987499e+00,2.762508320535972416e+03,2.758705638926463052e+03,2.465247929822613969e+03,2.641789716738418065e+03,2.322045876661345574e+03,2.322046047146591263e+03,2.633378553243624083e+03,2.550762188936197617e+03
1.017373149458352222e+00,2.763148051544651480e+03,2.758700794685006258e+03,2.465727460874325971e+03,2.657510484873436781e+03,2.322045880290231253e+03,2.322046117492843223e+03,2.630619624406012917e+03,2.558166587521707243e+03
1.018391031463949936e+00,2.762474534343813048e+03,2.758695968371786421e+03,2.466200919182192592e+03,2.643838861465719219e+03,2.322045871260327203e+03,2.322046055012080160e+03,2.628403290327556078e+03,2.554616764906127173e+03
1.019409931860664198e+00,2.763848107863536825e+03,2.758691159925969259e+03,2.466682184251403214e+03,2.643117974945138030e+03,2.322045872125097503e+03,2.322046067927401509e+03,2.626488359083896285e+03,2.554453814521928507e+03
1.020429851667395749e+00,2.762629309302290494e+03,2.758686369286887839e+03,2.467170089593874309e+03,2.640841567241871871e+03,2.322045871679247739e+03,2.322046035929205573e+03,2.618741480431689979e+03,2.552911590367861663e+03
1.021450791904064737e+00,2.763429503492494405e+03,2.758681596394035296e+03,2.467659558888663469e+03,2.650191954183973849e+03,2.322045870291638494e+03,2.322046027855509692e+03,2.617170893532723312e+03,2.544512846903068748e+03
1.022472753591610495e+00,2.762853093232269657e+03,2.758676841187068476e+03,2.468156394714781527e+03,2.635585692246118015e+03,2.322045876032764227e+03,2.322046058683431056e+03,2.620332921887172688e+03,2.546999925415945199e+03
1.023495737751995316e+00,2.763910139223685292e+03,2.758672103605808388e+03,2.468653429641576167e+03,2.643353423246137936e+03,2.322045868430930568e+03,2.322046048625581989e+03,2.621191853621445716e+03,2.538700730363810635e+03
1.024519745408203342e+00,2.762668604550119653e+03,2.758667383590236113e+03,2.469162004869319389e+03,2.637066717622860324e+03,2.322045868072955727e+03,2.322046072289933818e+03,2.621281997046966353e+03,2.540001671457266184e+03
1.025544777584241229e+00,2.763333935132502120e+03,2.758662681080499624e+03,2.469675774579501194e+03,2.625344123606425001e+03,2.322045868124179833e+03,2.322046091404068193e+03,2.625250215149112591e+03,2.535044543464759045e+03
1.026570835305141483e+00,2.763215112936813512e+03,2.758657996016903780e+03,2.470185132655114558e+03,2.638172374016372032e+03,2.322045868026779317e+03,2.322046102354026971e+03,2.624471538650919683e+03,2.536380817473326715e+03
1.027597919596963782e+00,2.763631780294899727e+03,2.758653328339920336e+03,2.470710057518397207e+03,2.633531447159831714e+03,2.322045865717568176e+03,2.322046044948990584e+03,2.626218537791952713e+03,2.530840371716376922e+03
1.028626031486790326e+00,2.762893851401243410e+03,2.758648677990182932e+03,2.471235361408739209e+03,2.623101801140331190e+03,2.322045865914086789e+03,2.322046233189257691e+03,2.625384034844040798e+03,2.520929647951875722e+03
1.029655172002734043e+00,2.762481317390558615e+03,2.758644044908483011e+03,2.471768703983083469e+03,2.628809941203207472e+03,2.322045865711812439e+03,2.322046290356680402e+03,2.623252700265622934e+03,2.526686245490752754e+03
1.030685342173935926e+00,2.762004583224448652e+03,2.758639429035780267e+03,2.472302560527337391e+03,2.626445770242834897e+03,2.322045865878101722e+03,2.322046108070902847e+03,2.618841313768104555e+03,2.532867055554778290e+03
1.031716543030566369e+00,2.762737959103665162e+03,2.758634830313192197e+03,2.472842730137572744e+03,2.625329257726374635e+03,2.322045865137196870e+03,2.322046103180438422e+03,2.616508052705378759e+03,2.552915810502794557e+03
1.032748775603824720e+00,2.762044722738725341e+03,2.758630248681999092e+03,2.473383398508343362e+03,2.619948098132506402e+03,2.322045865334025166e+03,2.322046097393751097e+03,2.611011193158216429e+03,2.560937943296677531e+03
1.033782040925944612e+00,2.762284261893866187e+03,2.758625684083642682e+03,2.473925779876963588e+03,2.616582515813775899e+03,2.322045865116105233e+03,2.322046121658505854e+03,2.606703139543118596e+03,2.567686474985026507e+03
1.034816340030192405e+00,2.761218336412408917e+03,2.758621136459730678e+03,2.474474070352721355e+03,2.618989135497203279e+03,2.322045864561800045e+03,2.322046148216400070e+03,2.602112429357352084e+03,2.551341590028696828e+03
1.035851673950865859e+00,2.761443078188066011e+03,2.758616605752023133e+03,2.475015201621157303e+03,2.616931176852523549e+03,2.322045864578900364e+03,2.322046631023360078e+03,2.600029257868196510e+03,2.550877255166791201e+03
1.036888043723299457e+00,2.760636394979647775e+03,2.758612091902449720e+03,2.475561854225708885e+03,2.608210444086362259e+03,2.322045865572783896e+03,2.322100366499957090e+03,2.593982063804235167e+03,2.537808169767179606e+03
1.037925450383863080e+00,2.760677372231637037e+03,2.758607594853098362e+03,2.476106873004599493e+03,2.609793444959487260e+03,2.322045864472758240e+03,2.322065166466136361e+03,2.589000177991780220e+03,2.543716763638353314e+03
1.038963894969963331e+00,2.760580000142751942e+03,2.758603114546216602e+03,2.476645813609777178e+03,2.613650166260880724e+03,2.322045864493646150e+03,2.322056832223677702e+03,2.584906188194046081e+03,2.541672861235328583e+03
1.040003378520045763e+00,2.760153879696966214e+03,2.758598650924214780e+03,2.477190346906851573e+03,2.610974954586999957e+03,2.322045864309091030e+03,2.322064956271383380e+03,2.580699149426223357e+03,2.535232360362730105e+03
1.041043902073592431e+00,2.760491175752162690e+03,2.758594203929662854e+03,2.477722959193878069e+03,2.610230424269020205e+03,2.322045864244722452e+03,2.322066611687707336e+03,2.577658143347903206e+03,2.537483808334475270e+03
1.042085466671125449e+00,2.760052224939168354e+03,2.758589773505295852e+03,2.478260238857693366e+03,2.613225875497489142e+03,2.322045864154016272e+03,2.322062731179032653e+03,2.575112348562541683e+03,2.528716095698325717e+03
1.043128073354212981e+00,2.760031302261915698e+03,2.758585359594001147e+03,2.478792310546656608e+03,2.608199533953257742e+03,2.322045864189700296e+03,2.322060798639895438e+03,2.572739656760985781e+03,2.534223916839963749e+03
1.044171723165462140e+00,2.759809862139020424e+03,2.758580962138834821e+03,2.479321779223395424e+03,2.615020915530372804e+03,2.322045864100971357e+03,2.322062047131986674e+03,2.569938793111747600e+03,2.520702011881975523e+03
1.045216417148520760e+00,2.760106279124262528e+03,2.758576581083005294e+03,2.479848737317362975e+03,2.619131842379422778e+03,2.322045864227878155e+03,2.322066977510522065e+03,2.565213705573995867e+03,2.527061243586878390e+03
1.046262156348083616e+00,2.759720980671249436e+03,2.758572216369888793e+03,2.480371236055724239e+03,2.616969453522422100e+03,2.322045864133846862e+03,2.322057899065134279e+03,2.564296577135352891e+03,2.518299097951498425e+03
1.047308941809890870e+00,2.759815587995781698e+03,2.758567867943015699e+03,2.480893601406664402e+03,2.616318066877799993e+03,2.322045863991108490e+03,2.322056034191399249e+03,2.561086147482328670e+03,2.520809664896622053e+03
1.048356774580727180e+00,2.759690047302990934e+03,2.758563535746077378e+03,2.481411168549339436e+03,2.617378742069041436e+03,2.322045864070117659e+03,2.322055636270451032e+03,2.560216293499376206e+03,2.518695592789575585e+03
1.049405655708424590e+00,2.759489752628752285e+03,2.758559219722927992e+03,2.481930981202139264e+03,2.618006699167092847e+03,2.322045864054288813e+03,2.322148740394315610e+03,2.555222597388587474e+03,2.511647261910195084e+03
1.050455586241864525e+00,2.759552614313924096e+03,2.758554919817577684e+03,2.482448213447790749e+03,2.608567875259895118e+03,2.322045864119065754e+03,2.322074778264749511e+03,2.554315921713386160e+03,2.516729863277171262e+03
1.051506567230979572e+00,2.759803192510403733e+03,2.758550635974195302e+03,2.482967132498257342e+03,2.617548339492712785e+03,2.322045863989911140e+03,2.322065767928469086e+03,2.548722548841210028e+03,2.507332454679304192e+03
1.052558599726749478e+00,2.759494096552724386e+03,2.758546368137110221e+03,2.483481580700170525e+03,2.612247390193081173e+03,2.322045863978770285e+03,2.322068061417172885e+03,2.548467704041306206e+03,2.505055416222806798e+03
1.053611684781205371e+00,2.759843835709443283e+03,2.758542116250813706e+03,2.483999275158778801e+03,2.612044149382807973e+03,2.322045864007579439e+03,2.322130264655549581e+03,2.544809110001651334e+03,2.502936284683549275e+03
1.054665823447434869e+00,2.759340521212816384e+03,2.758537880259951180e+03,2.484517078579443478e+03,2.606244167217536415e+03,2.322045863987787016e+03,2.322077975279965813e+03,2.544449366110528445e+03,2.500353393681466969e+03
1.055721016779575416e+00,2.759829344706609845e+03,2.758533660109326775e+03,2.485036592772922177e+03,2.610553138530312026e+03,2.322045863975256452e+03,2.322079922099924715e+03,2.541350611698361718e+03,2.493519292219362342e+03
1.056777265832821167e+00,2.759065611796318080e+03,2.758529455743906965e+03,2.485551530522196117e+03,2.593444056631117746e+03,2.322045863958551763e+03,2.322084155915738847e+03,2.539007054149014948e+03,2.490608955485443857e+03
1.057834571663421430e+00,2.759978852496344189e+03,2.758525267108811477e+03,2.486070828386297762e+03,2.619260885431311181e+03,2.322045863966918660e+03,2.322120818724583842e+03,2.538067093864813614e+03,2.486979314801796590e+03
1.058892935328680673e+00,2.759878411206649616e+03,2.758521094149320106e+03,2.486588815690517549e+03,2.613610997512139420e+03,2.322045863975544307e+03,2.322080200824635995e+03,2.535498404290539838e+03,2.488262644102119339e+03
1.059952357886963181e+00,2.760037813812396962e+03,2.758516936810874995e+03,2.487108644126119998e+03,2.618369561788791998e+03,2.322045863958779591e+03,2.322072812929375687e+03,2.536188381457287505e+03,2.481374276349745742e+03
1.061012840397692836e+00,2.759595191205429273e+03,2.758512795039066532e+03,2.487628289759967174e+03,2.604475518826281586e+03,2.322045863961537634e+03,2.322085959492469101e+03,2.533659914471405500e+03,2.481328480181479790e+03
1.062074383921351561e+00,2.760178700123434737e+03,2.758508668779651089e+03,2.488146949243497602e+03,2.612349680117835305e+03,2.322045863957598158e+03,2.322107637313510168e+03,2.535486134130283972e+03,2.480660683085501205e+03
1.063136989519481546e+00,2.760583167199073614e+03,2.758504557978536923e+03,2.488668833248638748e+03,2.619446432790757626e+03,2.322045863947787893e+03,2.322093997759610829e+03,2.532731942091887504e+03,2.480468932958963251e+03
1.064200658254688792e+00,2.759700777576597375e+03,2.758500462581790089e+03,2.489190093003403035e+03,2.605426274589757668e+03,2.322045863951051615e+03,2.322081527842564356e+03,2.533519242994204888e+03,2.473194329443449078e+03
1.065265391190642452e+00,2.760874724391750533e+03,2.758496382535638986e+03,2.489713630668681162e+03,2.625425769462852713e+03,2.322045863959387134e+03,2.322082510258742332e+03,2.531705574397777127e+03,2.477253991454039351e+03
1.066331189392076384e+00,2.759856511625264375e+03,2.758492317786461172e+03,2.490234701636848968e+03,2.622149773709752935e+03,2.322045863947769249e+03,2.322092364204785554e+03,2.531885036608749488e+03,2.471590145420451336e+03
1.067398053924788259e+00,2.760667181395209354e+03,2.758488268280794728e+03,2.490755637496366944e+03,2.624473730630121281e+03,2.322045863948829265e+03,2.322074033282888649e+03,2.530262836445928770e+03,2.473310678394764636e+03
1.068465985855643563e+00,2.761292637361002562e+03,2.758484233965332351e+03,2.491273262320525646e+03,2.624684359265369494e+03,2.322045863945319979e+03,2.322070994847233578e+03,2.529855802833040343e+03,2.472846530072820769e+03
1.069534986252574260e+00,2.761489362904623249e+03,2.758480214786923625e+03,2.491785603513202204e+03,2.618337543420809197e+03,2.322045863944985740e+03,2.322085071958905246e+03,2.529807891044698863e+03,2.472970190925450879e+03
1.070605056184579462e+00,2.761189153989313127e+03,2.758476210692573204e+03,2.492293993703585784e+03,2.630805955855673801e+03,2.322045863944654229e+03,2.322088115266526984e+03,2.529790135059700333e+03,2.470471243021673217e+03
1.071676196721730756e+00,2.761271231694001926e+03,2.758472221629442629e+03,2.492795721695469183e+03,2.629581901233020744e+03,2.322045863944383655e+03,2.322076862531345796e+03,2.529837370012661268e+03,2.467987959612922623e+03
1.072748408935168429e+00,2.762187995853703342e+03,2.758468247544849419e+03,2.493289687726025477e+03,2.637725637526958963e+03,2.322045863943162658e+03,2.322068127105587337e+03,2.529697749796424432e+03,2.467806482886900085e+03
1.073821693897103247e+00,2.760043269713937661e+03,2.758464288386259796e+03,2.493772578960673854e+03,2.599563041123974926e+03,2.322045863946008922e+03,2.322071526524109686e+03,2.530692266168340666e+03,2.462749081596326960e+03
1.074896052680821112e+00,2.762681176013063578e+03,2.758460344101305054e+03,2.494242150616079471e+03,2.639417543192837002e+03,2.322045863943804761e+03,2.322074586310938685e+03,2.531387320263318543e+03,2.459471340083680388e+03
1.075971486360680407e+00,2.761071216663097402e+03,2.758456414637767921e+03,2.494691240299074707e+03,2.610823530385597223e+03,2.322045863942394590e+03,2.322068093041388238e+03,2.532726141621629267e+03,2.458918425110265161e+03
1.077047996012116871e+00,2.763716571388219108e+03,2.758452499943575731e+03,2.495127759722861811e+03,2.652142490948764134e+03,2.322045863942990309e+03,2.322066116735858941e+03,2.533791755476090657e+03,2.457197524937792423e+03
1.078125582711639385e+00,2.761369210643474617e+03,2.758448599966827715e+03,2.495547491512856595e+03,2.639833404243314817e+03,2.322045863942326832e+03,2.322074923336544998e+03,2.535848135715329590e+03,2.454734142354833693e+03
1.079204247536833750e+00,2.760385520566712785e+03,2.758444714655760890e+03,2.495949266831068144e+03,2.629831406307479938e+03,2.322045863943153563e+03,2.322066017233881212e+03,2.538190336932143055e+03,2.450334827236423735e+03
1.080283991566366897e+00,2.763023676728952978e+03,2.758440843958776895e+03,2.496327799839340059e+03,2.640050737898976422e+03,2.322045863942194501e+03,2.322061627992116428e+03,2.540865785587877326e+03,2.448957063350641874e+03
1.081364815879981789e+00,2.763621864763844314e+03,2.758436987824424250e+03,2.496681785120757922e+03,2.640466151235484176e+03,2.322045863941957577e+03,2.322063107644584306e+03,2.543570035533617556e+03,2.447882875905576839e+03
1.082446721558501856e+00,2.761150268176041664e+03,2.758433146201410636e+03,2.497016984716026855e+03,2.629644099061141333e+03,2.322045863941973039e+03,2.322066355528514578e+03,2.547166331606536005e+03,2.447736723717067889e+03
1.083529709683832998e+00,2.762897083088898398e+03,2.758429319038592439e+03,2.497335516793001716e+03,2.644031991354632282e+03,2.322045863941703374e+03,2.322059345199783820e+03,2.550749678797501474e+03,2.444437997390450164e+03
1.084613781338964023e+00,2.762867467904948626e+03,2.758425506284979292e+03,2.497643077203640587e+03,2.644587150950092109e+03,2.322045863941821608e+03,2.322060954659512845e+03,2.553895321836663243e+03,2.443985427888443610e+03
1.085698937607967984e+00,2.764045500585227728e+03,2.758421707889737263e+03,2.497935522741728619e+03,2.661010177064139953e+03,2.322045863941546031e+03,2.322059643451037573e+03,2.558220832825894377e+03,2.446048365778606239e+03
1.086785179575999072e+00,2.766098491340815144e+03,2.758417923802180667e+03,2.498220363095759240e+03,2.677303140186887958e+03,2.322045863941640164e+03,2.322060547516625320e+03,2.561422857895171092e+03,2.444688493852506326e+03
1.087872508329299936e+00,2.761687435221618671e+03,2.758414153971777523e+03,2.498495642954409959e+03,2.651142735935337896e+03,2.322045863941447806e+03,2.322058071718448446e+03,2.564597267341365750e+03,2.445173521094478474e+03
1.088960924955199916e+00,2.764905339645610638e+03,2.758410398348149101e+03,2.498764995985327005e+03,2.674835579678472641e+03,2.322045863941896641e+03,2.322058779873230378e+03,2.568836132179173546e+03,2.448006780154424177e+03
1.090050430542115256e+00,2.765467080339436961e+03,2.758406656881065828e+03,2.499022868264235512e+03,2.679185847676584217e+03,2.322045863941639254e+03,2.322054869260388841e+03,2.570133494101727138e+03,2.445479994315860495e+03
1.091141026179552220e+00,2.765285518110367775e+03,2.758402929520452744e+03,2.499279303531334790e+03,2.690785414027990100e+03,2.322045863941412335e+03,2.322055068810556804e+03,2.571573713557257634e+03,2.442809043403082796e+03
